"","reference","decimalLatitude","decimalLongitude","eventDate","bud","flower","fruit","seed_disperse","veg_only","dataset","month","day","year","jdate"
"155","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858979",41.810583,-77.287304,1956-05-24,"Y","Y",NA,NA,NA,"Online Herbarium",5,24,1956,145
"156","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858978",41.810769,-77.291679,1956-05-24,"Y","Y",NA,NA,NA,"Online Herbarium",5,24,1956,145
"157","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24806819",41.8123333333,-78.601975,2019-05-11,"Y","Y",NA,NA,NA,"Online Herbarium",5,11,2019,131
"158","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968879",41.841304,-79.14362,1943-05-31,"Y","Y",NA,NA,NA,"Online Herbarium",5,31,1943,151
"159","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329639",41.909401,-75.392044,1948-05-15,"Y","Y",NA,NA,NA,"Online Herbarium",5,15,1948,136
"160","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19453109",41.994646,-72.835027,2012-04-19,"Y","Y",NA,NA,NA,"Online Herbarium",4,19,2012,110
"161","https://neherbaria.org/portal/collections/individual/index.php?occid=1428604",42.04756,-72.57191,1991-04-25,"Y","Y",NA,NA,NA,"Online Herbarium",4,25,1991,115
"162","https://neherbaria.org/portal/collections/individual/index.php?occid=1428603",42.06231,-72.2333,1989-05-14,"Y","Y",NA,NA,NA,"Online Herbarium",5,14,1989,134
"163","https://neherbaria.org/portal/collections/individual/index.php?occid=1428611",42.06573,-72.65255,1989-05-22,"Y","Y",NA,NA,NA,"Online Herbarium",5,22,1989,142
"164","https://neherbaria.org/portal/collections/individual/index.php?occid=1428602",42.09337,-72.32611,1996-05-26,"Y","Y",NA,NA,NA,"Online Herbarium",5,26,1996,147
"165","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329755",42.105473,-73.710175,1933-05-10,"Y","Y",NA,NA,NA,"Online Herbarium",5,10,1933,130
"166","https://neherbaria.org/portal/collections/individual/index.php?occid=1428608",42.1155,-72.53952,2002-05-09,"Y","Y",NA,NA,NA,"Online Herbarium",5,9,2002,129
"167","https://neherbaria.org/portal/collections/individual/index.php?occid=1428601",42.12699,-72.43083,1980-05-15,"Y","Y",NA,NA,NA,"Online Herbarium",5,15,1980,136
"168","https://neherbaria.org/portal/collections/individual/index.php?occid=1428612",42.16227,-72.85683,1989-05-12,"Y","Y",NA,NA,NA,"Online Herbarium",5,12,1989,132
"169","https://neherbaria.org/portal/collections/individual/index.php?occid=1428613",42.16227,-72.85683,1996-05-10,"Y","Y",NA,NA,NA,"Online Herbarium",5,10,1996,131
"170","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21905254",42.2,-72.6167,1979-04-28,"Y","Y",NA,NA,NA,"Online Herbarium",4,28,1979,118
"171","https://cch2.org/portal/collections/individual/index.php?occid=611329",42.31,-72.44,1979-05-08,"Y","Y",NA,NA,NA,"Online Herbarium",5,8,1979,128
"172","https://cch2.org/portal/collections/individual/index.php?occid=611328",42.31,-72.43,1979-05-08,"Y","Y",NA,NA,NA,"Online Herbarium",5,8,1979,128
"173","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21905248",42.331764,-71.121164,1972-05-16,"Y","Y",NA,NA,NA,"Online Herbarium",5,16,1972,137
"174","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329753",42.349762,-73.459278,1933-05-14,"Y","Y",NA,NA,NA,"Online Herbarium",5,14,1933,134
"175","https://cch2.org/portal/collections/individual/index.php?occid=611331",42.43,-71.11,1960-05-07,"Y","Y",NA,NA,NA,"Online Herbarium",5,7,1960,128
"176","https://cch2.org/portal/collections/individual/index.php?occid=611330",42.43,-71.11,1960-05-07,"Y","Y",NA,NA,NA,"Online Herbarium",5,7,1960,128
"177","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329752",42.431591,-73.663827,1933-05-11,"Y","Y",NA,NA,NA,"Online Herbarium",5,11,1933,131
"178","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21908532",42.446075,-76.503302,1903-05-26,"Y","Y",NA,NA,NA,"Online Herbarium",5,26,1903,146
"179","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417031",42.449278,-71.139745,1941-05-06,"Y","Y",NA,NA,NA,"Online Herbarium",5,6,1941,126
"180","https://neherbaria.org/portal/collections/individual/index.php?occid=702419",42.4517,-71.14624,1941-05-06,"Y","Y",NA,NA,NA,"Online Herbarium",5,6,1941,126
"181","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329758",42.466184,-76.499663,1942-04-30,"Y","Y",NA,NA,NA,"Online Herbarium",4,30,1942,120
"182","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11998148",42.480628,-76.50883,1948-04-26,"Y","Y",NA,NA,NA,"Online Herbarium",4,26,1948,117
"183","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417025",42.488377,-71.151934,1905-05-14,"Y","Y",NA,NA,NA,"Online Herbarium",5,14,1905,134
"184","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21908534",42.515896,-77.086292,1973-05-23,"Y","Y",NA,NA,NA,"Online Herbarium",5,23,1973,143
"185","https://neherbaria.org/portal/collections/individual/index.php?occid=2061179",42.542805,-71.0781955,2004-05-07,"Y","Y",NA,NA,NA,"Online Herbarium",5,7,2004,128
"186","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21908533",42.547015,-77.05608,1973-05-20,"Y","Y",NA,NA,NA,"Online Herbarium",5,20,1973,140
"187","https://neherbaria.org/portal/collections/individual/index.php?occid=1149309",42.55354,-72.40497,1974-05-25,"Y","Y",NA,NA,NA,"Online Herbarium",5,25,1974,145
"188","https://neherbaria.org/portal/collections/individual/index.php?occid=702420",42.55488,-72.5177,1950-05-17,"Y","Y",NA,NA,NA,"Online Herbarium",5,17,1950,137
"189","https://sernecportal.org/portal/collections/individual/index.php?occid=5788649",42.604245,-74.010407,1955-05-19,"Y","Y",NA,NA,NA,"Online Herbarium",5,19,1955,139
"190","https://neherbaria.org/portal/collections/individual/index.php?occid=702421",42.68476,-73.22833,1987-05-14,"Y","Y",NA,NA,NA,"Online Herbarium",5,14,1987,134
"191","https://neherbaria.org/portal/collections/individual/index.php?occid=699956",42.74889,-71.87463,1980-05-06,"Y","Y",NA,NA,NA,"Online Herbarium",5,6,1980,127
"192","https://neherbaria.org/portal/collections/individual/index.php?occid=1385589",42.74934,-71.58339,1994-05-01,"Y","Y",NA,NA,NA,"Online Herbarium",5,1,1994,121
"193","https://neherbaria.org/portal/collections/individual/index.php?occid=709107",42.74934,-71.58339,1983-05-13,"Y","Y",NA,NA,NA,"Online Herbarium",5,13,1983,133
"194","https://neherbaria.org/portal/collections/individual/index.php?occid=702341",42.81783,-71.67361,1901-06-11,"Y","Y","Y",NA,NA,"Online Herbarium",6,11,1901,162
"195","https://neherbaria.org/portal/collections/individual/index.php?occid=720014",42.82924,-72.05962,2009-05-14,"Y","Y",NA,NA,NA,"Online Herbarium",5,14,2009,134
"196","https://nansh.org/portal/collections/individual/index.php?occid=24056692",42.86187,-72.61441,1910-05-05,"Y","Y",NA,NA,NA,"Online Herbarium",5,5,1910,125
"197","https://neherbaria.org/portal/collections/individual/index.php?occid=699951",42.89051,-71.93935,1908-05-28,"Y","Y",NA,NA,NA,"Online Herbarium",5,28,1908,149
"198","https://neherbaria.org/portal/collections/individual/index.php?occid=702339",42.89051,-71.93935,1908-05-28,"Y","Y",NA,NA,NA,"Online Herbarium",5,28,1908,149
"199","https://neherbaria.org/portal/collections/individual/index.php?occid=709103",42.91557,-71.06654,1982-05-08,"Y","Y",NA,NA,NA,"Online Herbarium",5,8,1982,128
"200","https://neherbaria.org/portal/collections/individual/index.php?occid=1057022",43.07093,-71.43647,1972-05-23,"Y","Y",NA,NA,NA,"Online Herbarium",5,23,1972,144
"201","https://neherbaria.org/portal/collections/individual/index.php?occid=702352",43.07392,-72.40737,1917-05-25,"Y","Y",NA,NA,NA,"Online Herbarium",5,25,1917,145
"202","https://cch2.org/portal/collections/individual/index.php?occid=4566546",43.120392,-71.197157,2001-05-04,"Y","Y",NA,NA,NA,"Online Herbarium",5,4,2001,124
"203","https://sernecportal.org/portal/collections/individual/index.php?occid=8765816",43.132575,-70.836014,1970-05-12,"Y","Y",NA,NA,NA,"Online Herbarium",5,12,1970,132
"204","https://neherbaria.org/portal/collections/individual/index.php?occid=709104",43.17365,-71.82238,1972-05-13,"Y","Y",NA,NA,NA,"Online Herbarium",5,13,1972,134
"205","https://neherbaria.org/portal/collections/individual/index.php?occid=709106",43.18869,-70.88452,1982-05-08,"Y","Y",NA,NA,NA,"Online Herbarium",5,8,1982,128
"206","https://neherbaria.org/portal/collections/individual/index.php?occid=709108",43.18869,-70.88452,1983-05-10,"Y","Y",NA,NA,NA,"Online Herbarium",5,10,1983,130
"207","https://neherbaria.org/portal/collections/individual/index.php?occid=1057016",43.29977,-71.71896,1979-05-25,"Y","Y",NA,NA,NA,"Online Herbarium",5,25,1979,145
"208","https://neherbaria.org/portal/collections/individual/index.php?occid=702323",43.36294,-71.0759,1902-05-17,"Y","Y",NA,NA,NA,"Online Herbarium",5,17,1902,137
"209","https://neherbaria.org/portal/collections/individual/index.php?occid=702334",43.52769,-71.60164,1965-05-25,"Y","Y",NA,NA,NA,"Online Herbarium",5,25,1965,145
"210","https://neherbaria.org/portal/collections/individual/index.php?occid=702235",43.58636,-70.23752,1905-05-27,"Y","Y",NA,NA,NA,"Online Herbarium",5,27,1905,147
"211","https://neherbaria.org/portal/collections/individual/index.php?occid=702310",43.61174,-71.1706,1904-05-20,"Y","Y",NA,NA,NA,"Online Herbarium",5,20,1904,141
"212","https://neherbaria.org/portal/collections/individual/index.php?occid=702311",43.61174,-71.1706,1939-05-21,"Y","Y",NA,NA,NA,"Online Herbarium",5,21,1939,141
"213","https://neherbaria.org/portal/collections/individual/index.php?occid=702372",43.6539,-71.9381,1942-05-31,"Y","Y",NA,NA,NA,"Online Herbarium",5,31,1942,151
"214","https://neherbaria.org/portal/collections/individual/index.php?occid=702236",43.68047,-70.22315,1902-05-14,"Y","Y",NA,NA,NA,"Online Herbarium",5,14,1902,134
"215","https://neherbaria.org/portal/collections/individual/index.php?occid=702239",43.6954,-70.35383,1902-05-17,"Y","Y",NA,NA,NA,"Online Herbarium",5,17,1902,137
"216","https://neherbaria.org/portal/collections/individual/index.php?occid=702371",43.72499,-71.37818,1949-05-20,"Y","Y",NA,NA,NA,"Online Herbarium",5,20,1949,140
"217","https://neherbaria.org/portal/collections/individual/index.php?occid=702312",43.73563,-71.15063,1936-05-23,"Y","Y",NA,NA,NA,"Online Herbarium",5,23,1936,144
"218","https://neherbaria.org/portal/collections/individual/index.php?occid=702241",43.78113,-70.56845,1913-05-16,"Y","Y",NA,NA,NA,"Online Herbarium",5,16,1913,136
"219","https://neherbaria.org/portal/collections/individual/index.php?occid=1428615",43.8487,-70.09617,2014-05-20,"Y","Y",NA,NA,NA,"Online Herbarium",5,20,2014,140
"220","https://neherbaria.org/portal/collections/individual/index.php?occid=702237",43.97063,-70.61441,1913-05-12,"Y","Y",NA,NA,NA,"Online Herbarium",5,12,1913,132
"221","https://neherbaria.org/portal/collections/individual/index.php?occid=702277",43.97408,-71.27017,1948-05-29,"Y","Y",NA,NA,NA,"Online Herbarium",5,29,1948,150
"222","https://neherbaria.org/portal/collections/individual/index.php?occid=1149307",44.09146,-70.16808,1900-05-29,"Y","Y",NA,NA,NA,"Online Herbarium",5,29,1900,149
"223","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11976272",44.112733,-73.923783,1934-06-25,"Y","Y",NA,NA,NA,"Online Herbarium",6,25,1934,176
"224","https://neherbaria.org/portal/collections/individual/index.php?occid=2101127",44.12772,-69.13744,1951-05-12,"Y","Y",NA,NA,NA,"Online Herbarium",5,12,1951,132
"225","https://neherbaria.org/portal/collections/individual/index.php?occid=2101175",44.12967,-69.24492,1979-06-01,"Y","Y",NA,NA,NA,"Online Herbarium",6,1,1979,152
"226","https://cch2.org/portal/collections/individual/index.php?occid=3832540",44.1358333,-90.1280556,2017-04-25,"Y",NA,NA,NA,NA,"Online Herbarium",4,25,2017,115
"227","https://neherbaria.org/portal/collections/individual/index.php?occid=702306",44.16553,-71.04822,1979-05-26,"Y","Y",NA,NA,NA,"Online Herbarium",5,26,1979,146
"228","https://neherbaria.org/portal/collections/individual/index.php?occid=2101126",44.17711,-69.11515,1960-05-28,"Y","Y",NA,NA,NA,"Online Herbarium",5,28,1960,149
"229","https://neherbaria.org/portal/collections/individual/index.php?occid=2101148",44.17711,-69.11515,1978-05-20,"Y","Y",NA,NA,NA,"Online Herbarium",5,20,1978,140
"230","https://neherbaria.org/portal/collections/individual/index.php?occid=2101157",44.17711,-69.11515,1987-05-19,"Y","Y",NA,NA,NA,"Online Herbarium",5,19,1987,139
"231","https://neherbaria.org/portal/collections/individual/index.php?occid=2101176",44.17711,-69.11515,1987-05-19,"Y","Y",NA,NA,NA,"Online Herbarium",5,19,1987,139
"232","https://neherbaria.org/portal/collections/individual/index.php?occid=702276",44.18429,-71.66141,1977-06-22,"Y","Y",NA,NA,NA,"Online Herbarium",6,22,1977,173
"233","https://neherbaria.org/portal/collections/individual/index.php?occid=702222",44.22895,-68.68053,1977-05-17,"Y","Y",NA,NA,NA,"Online Herbarium",5,17,1977,137
"234","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21905239",44.3,-76.566667,1903-05-14,"Y","Y",NA,NA,NA,"Online Herbarium",5,14,1903,134
"235","https://neherbaria.org/portal/collections/individual/index.php?occid=2101097",44.30157,-68.91477,1956-06-16,"Y","Y",NA,NA,NA,"Online Herbarium",6,16,1956,168
"236","https://neherbaria.org/portal/collections/individual/index.php?occid=2101116",44.34901,-69.00382,1952-06-05,"Y","Y","Y",NA,NA,"Online Herbarium",6,5,1952,157
"237","https://neherbaria.org/portal/collections/individual/index.php?occid=1428616",44.38018,-68.27832,2014-05-22,"Y","Y",NA,NA,NA,"Online Herbarium",5,22,2014,142
"238","https://nansh.org/portal/collections/individual/index.php?occid=24063709",44.48735,-73.23124,1942-05-03,"Y","Y",NA,NA,NA,"Online Herbarium",5,3,1942,123
"239","https://sernecportal.org/portal/collections/individual/index.php?occid=8958533",44.7,-76.4,1977-05-03,"Y","Y",NA,NA,NA,"Online Herbarium",5,3,1977,123
"240","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417261",44.755331,-76.63192,1963-05-25,"Y","Y",NA,NA,NA,"Online Herbarium",5,25,1963,145
"241","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28253674",44.82399,-84.95431,1993-05-20,"Y","Y",NA,NA,NA,"Online Herbarium",5,20,1993,140
"242","https://neherbaria.org/portal/collections/individual/index.php?occid=702271",44.84267,-71.12871,1964-05-21,"Y","Y",NA,NA,NA,"Online Herbarium",5,21,1964,142
"243","https://neherbaria.org/portal/collections/individual/index.php?occid=2100879",44.88669,-68.71656,1933-05-14,"Y","Y",NA,NA,NA,"Online Herbarium",5,14,1933,134
"244","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=31437286",48.383333,-89.55,1965-06-05,"Y","Y",NA,NA,NA,"Online Herbarium",6,5,1965,156
"245","https://www.inaturalist.org/observations/215326944",44.593557,-64.170141,2024-05-12,"Y",NA,NA,NA,NA,"iNaturalist",5,12,2024,133
"246","https://www.inaturalist.org/observations/209229938",41.303474,-74.830671,2024-04-23,"Y","Y",NA,NA,NA,"iNaturalist",4,23,2024,114
"247","https://www.inaturalist.org/observations/73756114",43.012925,-89.993303,2021-04-11,"Y",NA,NA,NA,NA,"iNaturalist",4,11,2021,101
"248","https://www.inaturalist.org/observations/216334336",46.750275,-71.32257,2024-05-17,"Y","Y",NA,NA,NA,"iNaturalist",5,17,2024,138
"249","https://www.inaturalist.org/observations/218699482",41.027509,-75.692148,2024-04-27,"Y","Y",NA,NA,NA,"iNaturalist",4,27,2024,118
"250","https://www.inaturalist.org/observations/218801090",41.195513,-78.507913,2024-04-28,"Y","Y",NA,NA,NA,"iNaturalist",4,28,2024,119
"251","https://www.inaturalist.org/observations/224757504",46.778683,-60.33234,2024-06-16,"Y","Y",NA,NA,NA,"iNaturalist",6,16,2024,168
"252","https://www.inaturalist.org/observations/222738874",45.102542,-61.540644,2024-06-14,"Y","Y",NA,NA,NA,"iNaturalist",6,14,2024,166
"253","https://www.inaturalist.org/observations/222045469",44.489992,-63.88963,2024-06-11,"Y","Y",NA,NA,NA,"iNaturalist",6,11,2024,163
"254","https://www.inaturalist.org/observations/214065339",41.3615,-70.716935,2024-05-06,"Y","Y",NA,NA,NA,"iNaturalist",5,6,2024,127
"255","https://www.inaturalist.org/observations/221412317",47.471488,-53.003475,2024-06-08,"Y","Y",NA,NA,NA,"iNaturalist",6,8,2024,160
"256","https://www.inaturalist.org/observations/220642665",47.830219,-59.317619,2024-06-03,"Y","Y",NA,NA,NA,"iNaturalist",6,3,2024,155
"257","https://www.inaturalist.org/observations/220794844",46.136097,-81.553244,2024-05-16,"Y","Y",NA,NA,NA,"iNaturalist",5,16,2024,137
"258","https://www.inaturalist.org/observations/46264704",45.203833,-76.223431,2020-05-17,"Y","Y",NA,NA,NA,"iNaturalist",5,17,2020,138
"259","https://www.inaturalist.org/observations/213519778",45.203778,-76.223488,2024-05-04,"Y","Y",NA,NA,NA,"iNaturalist",5,4,2024,125
"260","https://www.inaturalist.org/observations/162481355",42.725055,-71.671238,2023-05-19,"Y","Y",NA,NA,NA,"iNaturalist",5,19,2023,139
"261","https://www.inaturalist.org/observations/221765571",44.661253,-63.767621,2024-06-09,"Y","Y","Y",NA,NA,"iNaturalist",6,9,2024,161
"262","https://www.inaturalist.org/observations/221651834",47.340209,-91.185822,2024-06-09,"Y","Y",NA,NA,NA,"iNaturalist",6,9,2024,161
"263","https://www.inaturalist.org/observations/220262051",48.162256,-88.479545,2024-05-30,"Y","Y",NA,NA,NA,"iNaturalist",5,30,2024,151
"264","https://www.inaturalist.org/observations/220292437",44.660326,-66.768804,2024-06-03,"Y","Y",NA,NA,NA,"iNaturalist",6,3,2024,155
"265","https://www.inaturalist.org/observations/216369359",45.94823,-78.101814,2024-05-17,"Y","Y",NA,NA,NA,"iNaturalist",5,17,2024,138
"266","https://www.inaturalist.org/observations/219158039",44.480044,-71.053623,2024-05-29,"Y","Y",NA,NA,NA,"iNaturalist",5,29,2024,150
"267","https://www.inaturalist.org/observations/219215687",45.392346,-63.230861,2024-05-29,"Y","Y",NA,NA,NA,"iNaturalist",5,29,2024,150
"268","https://www.inaturalist.org/observations/219288127",46.119858,-80.115958,2024-05-20,"Y","Y",NA,NA,NA,"iNaturalist",5,20,2024,141
"269","https://www.inaturalist.org/observations/219293296",46.101503,-60.745929,2024-05-29,"Y","Y",NA,NA,NA,"iNaturalist",5,29,2024,150
"270","https://www.inaturalist.org/observations/219309018",45.729247,-64.2537,2024-05-27,"Y","Y",NA,NA,NA,"iNaturalist",5,27,2024,148
"271","https://www.inaturalist.org/observations/219206963",46.215912,-63.098228,2024-05-29,"Y","Y",NA,NA,NA,"iNaturalist",5,29,2024,150
"272","https://www.inaturalist.org/observations/219428285",47.556852,-65.814843,2024-05-30,"Y","Y",NA,NA,NA,"iNaturalist",5,30,2024,151
"273","https://www.inaturalist.org/observations/219093191",45.571512,-78.511978,2024-05-27,"Y","Y",NA,NA,NA,"iNaturalist",5,27,2024,148
"274","https://www.inaturalist.org/observations/220107535",47.043135,-70.47206,2024-05-25,"Y","Y",NA,NA,NA,"iNaturalist",5,25,2024,146
"275","https://www.inaturalist.org/observations/46656405",42.104526,-76.949321,2020-05-20,"Y","Y",NA,NA,NA,"iNaturalist",5,20,2020,141
"276","https://www.inaturalist.org/observations/205296315",46.163855,-92.837756,2019-05-27,"Y","Y",NA,NA,NA,"iNaturalist",5,27,2019,147
"277","https://www.inaturalist.org/observations/116376468",46.799275,-71.317242,2006-05-28,"Y","Y",NA,NA,NA,"iNaturalist",5,28,2006,148
"278","https://www.inaturalist.org/observations/118382797",46.008397,-81.403083,2022-05-22,"Y","Y",NA,NA,NA,"iNaturalist",5,22,2022,142
"279","https://www.inaturalist.org/observations/116722010",42.223428,-74.132569,2022-05-11,"Y",NA,NA,NA,NA,"iNaturalist",5,11,2022,131
"280","https://www.inaturalist.org/observations/123242279",47.575427,-61.501176,2022-06-24,"Y","Y",NA,NA,NA,"iNaturalist",6,24,2022,175
"281","https://www.inaturalist.org/observations/115280872",48.046249,-69.41666,2007-06-15,"Y","Y",NA,NA,NA,"iNaturalist",6,15,2007,166
"282","https://www.inaturalist.org/observations/123914429",47.595444,-61.477194,2022-06-10,"Y","Y",NA,NA,NA,"iNaturalist",6,10,2022,161
"283","https://www.inaturalist.org/observations/56500975",45.100088,-73.875546,2019-05-25,"Y","Y",NA,NA,NA,"iNaturalist",5,25,2019,145
"284","CBU396",45.95787,-59.8632,1984-06-25,"Y","Y","Y",NA,NA,"ECSmith",6,25,1984,177
"285","CBU397",46.0850775,-59.8987928,1984-06-13,"Y","Y","Y",NA,NA,"ECSmith",6,13,1984,165
"286","11867",43.92113,-66.14567,1933-06-14,"Y","Y","Y",NA,NA,"ECSmith",6,14,1933,165
"287","13025",46.06928,-61.34521,1935-06-17,"Y","Y","Y",NA,NA,"ECSmith",6,17,1935,168
"288","24599",46.0333333025,-59.965833337,1952-06-15,"Y","Y","Y",NA,NA,"ECSmith",6,15,1952,167
"289","24713",45.05213,-64.34861,1952-06-09,"Y","Y","Y",NA,NA,"ECSmith",6,9,1952,161
"290","24722",45.0629401,-64.635438,1952-06-07,"Y","Y","Y",NA,NA,"ECSmith",6,7,1952,159
"291","24841",44.98705,-63.48325,1952-05-29,"Y","Y",NA,NA,NA,"ECSmith",5,29,1952,150
"292","24975",46.18185,-61.28806,1952-06-18,"Y","Y","Y",NA,NA,"ECSmith",6,18,1952,170
"293","29474",45.50901,-61.54541,1953-06-15,"Y","Y","Y",NA,NA,"ECSmith",6,15,1953,166
"294","39562",44.37407,-65.02987,1956-05-19,"Y","Y",NA,NA,NA,"ECSmith",5,19,1956,140
"295","39565",45.57745,-61.67822,1955-05-30,"Y","Y",NA,NA,NA,"ECSmith",5,30,1955,150
"296","41409",45.79719,-63.97498,1956-05-31,"Y","Y","Y",NA,NA,"ECSmith",5,31,1956,152
"297","41411",44.80932,-62.88173,1956-06-05,"Y","Y","Y",NA,NA,"ECSmith",6,5,1956,157
"298","44591",44.964532,-64.558806,1957-05-27,"Y","Y",NA,NA,NA,"ECSmith",5,27,1957,147
"299","46175",45.27674,-62.38674,1958-05-26,"Y","Y","Y",NA,NA,"ECSmith",5,26,1958,146
"300","46177",44.73728,-64.45841,1958-05-22,"Y","Y","Y",NA,NA,"ECSmith",5,22,1958,142
"301","46178",44.89503,-63.83075,1958-06-18,"Y","Y","Y",NA,NA,"ECSmith",6,18,1958,169
"302","46183",43.4589154,-65.6054915,1958-06-05,"Y","Y","Y",NA,NA,"ECSmith",6,5,1958,156
"303","47398",46.0253205133,-64.7463315069,1959-05-29,"Y","Y","Y",NA,NA,"ECSmith",5,29,1959,149
"304","67736",46.375907,-62.111774,1972-06-28,"Y","Y","Y",NA,NA,"ECSmith",6,28,1972,180
"305","ECS005081",44.33412,-64.9849,1976-06-03,"Y","Y",NA,NA,NA,"ECSmith",6,3,1976,155
"306","ECS007186",44.09522,-65.7589,1973-06-03,"Y","Y","Y",NA,NA,"ECSmith",6,3,1973,154
"307","ECS007187",44.09522,-65.7589,1973-06-03,"Y","Y","Y",NA,NA,"ECSmith",6,3,1973,154
"308","ECS007188",44.09522,-65.7589,1973-06-03,"Y","Y",NA,NA,NA,"ECSmith",6,3,1973,154
"309","ECS012257",46.416667,-62.933333,1986-06-05,"Y","Y",NA,NA,NA,"ECSmith",6,5,1986,156
"310","ECS028317",47.933333,-84.866667,1971-06-09,"Y","Y","Y",NA,NA,"ECSmith",6,9,1971,160
"311","ECS028320",47.9,-84.8,1971-06-15,"Y","Y","Y",NA,NA,"ECSmith",6,15,1971,166
"312","ECS028321",46.1330730012,-64.8165675017,1920-05-28,"Y","Y","Y",NA,NA,"ECSmith",5,28,1920,149
"313","ECS028325",44.87167,-65.21249,1919-06-08,"Y","Y",NA,NA,NA,"ECSmith",6,8,1919,159
"314","ECS028326",44.70987,-65.64531,1966-06-09,"Y","Y","Y",NA,NA,"ECSmith",6,9,1966,160
"315","42695",50.3,-64.016667,1950-06-15,"Y","Y","Y",NA,NA,"ECSmith",6,15,1950,166
"316","66182",45.814875,-71.37403,1967-06-12,"Y","Y","Y",NA,NA,"ECSmith",6,12,1967,163
"317","71170",46.742778,-71.278611,1969-05-29,"Y","Y",NA,NA,NA,"ECSmith",5,29,1969,149
"318","71916",45.513889,-73.431667,1927-05-29,"Y","Y",NA,NA,NA,"ECSmith",5,29,1927,149
"319","44585",44.13684,-66.17524,1957-05-27,"Y",NA,NA,NA,NA,"ECSmith",5,27,1957,147
"320","44586",44.35616,-66.09767,1957-05-29,"Y","Y",NA,NA,NA,"ECSmith",5,29,1957,149
"321","44588",45.04912,-63.84028,1957-06-04,"Y","Y","Y",NA,NA,"ECSmith",6,4,1957,155
"322","44589",44.1534,-65.93479,1957-05-30,"Y","Y","Y",NA,NA,"ECSmith",5,30,1957,150
"323","44590",44.13684,-66.17524,1957-05-29,"Y","Y","Y",NA,NA,"ECSmith",5,29,1957,149
"324","44642",44.4662379,-65.8348392,1957-05-30,"Y","Y",NA,NA,NA,"ECSmith",5,30,1957,150
"325","44643",44.5333333081,-66.0491666989,1957-05-29,"Y","Y","Y",NA,NA,"ECSmith",5,29,1957,149
"326","44644",44.86004,-64.21913,1957-05-27,"Y","Y","Y",NA,NA,"ECSmith",5,27,1957,147
"327","49644",45.02237,-65.0352,1952-06-12,"Y","Y","Y",NA,NA,"ECSmith",6,12,1952,164
"328","55178",44.49436,-64.10363,1960-06-14,"Y","Y","Y",NA,NA,"ECSmith",6,14,1960,166
"329","55428",43.75595,-65.09456,1962-06-14,"Y","Y","Y",NA,NA,"ECSmith",6,14,1962,165
"330","65268",46.7695896,-60.8132929,1962-07-11,"Y","Y","Y",NA,NA,"ECSmith",7,11,1962,192
"331","ESC037366",45.0872,-64.3683,2010-05-19,"Y","Y","Y",NA,NA,"ECSmith",5,19,2010,139
"332","ESC029548",45.8492,-64.2841,2009-06-03,"Y","Y","Y",NA,NA,"ECSmith",6,3,2009,154
"333","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329622",39.459839,-75.265532,1935-05-19,NA,"Y",NA,NA,NA,"Online Herbarium",5,19,1935,139
"334","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=15499746",39.545296,-79.312789,1980-05-24,NA,"Y",NA,NA,NA,"Online Herbarium",5,24,1980,145
"335","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19920777",39.569722,-79.285278,2005-06-04,NA,"Y","Y",NA,NA,"Online Herbarium",6,4,2005,155
"336","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527061",39.661507,-74.521819,1936-05-10,NA,"Y",NA,NA,NA,"Online Herbarium",5,10,1936,131
"337","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11976237",39.709106,-78.928324,1957-05-17,NA,"Y",NA,NA,NA,"Online Herbarium",5,17,1957,137
"338","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968917",39.911179,-77.478691,1951-05-05,NA,"Y",NA,NA,NA,"Online Herbarium",5,5,1951,125
